Instance,Result,Time,Best,Mono
scheduling-cnf_10_center-sat,unknown,7200,No,No
scheduling-cnf_12_center-sat,unknown,7200,No,No
scheduling-cnf_small-sat,unknown,7200,No,No
treewidth-computation-TWComp_1dj7_N73-sat,sat,101.69,Yes,Yes
treewidth-computation-TWComp_1en2_N69-sat,sat,139.21,Yes,Yes
treewidth-computation-TWComp_alarm_N37-sat,sat,0.94,Yes,Yes
treewidth-computation-TWComp_barle_N48-sat,sat,3.26,Yes,Yes
treewidth-computation-TWComp_barley2_N48-sat,sat,3.08,Yes,Yes
treewidth-computation-TWComp_celar02_N100-sat,sat,125.18,Yes,Yes
treewidth-computation-TWComp_david-pp_N29-sat,sat,1.66,Yes,Yes
treewidth-computation-TWComp_david_N87-sat,sat,65.56,Yes,Yes
treewidth-computation-TWComp_hailfinder_N56-sat,sat,6.13,Yes,Yes
treewidth-computation-TWComp_mulsol.i.5-pp_N119-sat,sat,437.99,Yes,Yes
treewidth-computation-TWComp_myciel4_N23-sat,sat,0.82,Yes,Yes
treewidth-computation-TWComp_oesoca4_N42-sat,sat,1.45,Yes,Yes
treewidth-computation-TWComp_queen5_5_N25-sat,sat,0.51,Yes,Yes
treewidth-computation-TWComp_ship-ship-pp_N30-sat,sat,0.73,Yes,Yes
treewidth-computation-TWComp_water_N32-sat,sat,1.23,Yes,Yes
vpa-UAutomizer_Addition01_true-unreach-call_true-no-overflow_true-termination.c_Abstraction1-sat,sat,0.09,Yes,Yes
vpa-UAutomizer_AliasDarteFeautrierGonnord-SAS2010-speedpldi2_true-termination_true-no-overflow.c_Abstraction1-sat,sat,0.02,Yes,Yes
vpa-UAutomizer_CookSeeZuleger-TACAS2013-Fig7a_true-termination_true-no-overflow.c_Abstraction1-sat,unsat,0.1,Yes,Yes
vpa-UAutomizer_GopanReps-CAV2006-Fig1a_true-termination_true-no-overflow.c.c_Abstraction1-sat,sat,0.09,Yes,Yes
vpa-UAutomizer_LogAG_true-termination_true-no-overflow.c_Abstraction2-sat,sat,0.01,Yes,Yes
vpa-UAutomizer_NarrowKonv_false-termination_true-no-overflow.c_Abstraction2-sat,sat,0.12,Yes,Yes
vpa-UAutomizer_Sunset_false-termination_true-no-overflow.c_Abstraction1-sat,sat,1.25,Yes,Yes
vpa-UAutomizer_array08_alloca_true-termination.c.i_Abstraction1-sat,sat,0.37,Yes,Yes
vpa-UAutomizer_array12_alloca_true-termination.c.i_Abstraction1-sat,sat,0.1,Yes,Yes
vpa-UAutomizer_c.03-alloca_true-termination_true-no-overflow.c.i_Abstraction3-sat,sat,21.49,Yes,Yes
