Instance,Result,Time,Best,Mono
mqc-10tree510p-sat,sat,1.05,Yes,No
mqc-10tree515p-sat,sat,2.46,Yes,No
mqc-10tree605posib-sat,sat,1.01,No,No
mqc-10tree620p-sat,sat,2.63,No,No
mqc-10tree715p-sat,sat,4.04,Yes,No
mqc-10tree825p-sat,sat,14.58,No,No
optic-gen_add_4_carry_991-sat,unknown,36000,No,No
optic-gen_cvc-add3-bw3_299-sat,unknown,36000,No,No
optic-gen_cvc-add3-bw3_991-sat,unknown,36000,No,No
optic-gen_cvc-add3-opt-bw3_299-sat,unknown,36000,No,No
optic-gen_cvc-plus_4_991-sat,unknown,36000,No,No
optic-gen_mult_3_5_33-sat,unknown,36000,No,No
optic-gen_mult_3_6_33-sat,unknown,36000,No,No
optic-gen_mult_3_6_399-sat,unknown,36000,No,No
optic-gen_square_5_33-sat,unknown,36000,No,No
optimizing-BDDs-anneal-un-wcnf_incomplete_improved_1_2019_2-sat,sat,88.78,No,No
optimizing-BDDs-car-un-wcnf_incomplete_improved_1_2019_2-sat,sat,36.36,No,No
optimizing-BDDs-hypothyroid-un-wcnf_incomplete_improved_1_2019_2-sat,unknown,36000,No,No
optimizing-BDDs-primary-tumor-un-wcnf_incomplete_improved_1_2019_4-sat,unknown,36000,No,No
optimizing-BDDs-tic-tac-toe-un-wcnf_incomplete_improved_1_2019_2-sat,unknown,36000,No,No
packup-4ede8d96-c17a-11df-a7c5-00163e3d3b7c_l3-sat,sat,1.6,No,No
packup-7f80e4f0-4fe9-11e0-acd7-00163e1e087d_l3-sat,sat,0.59,No,No
packup-ff4a1d84-d490-11df-9e6c-00163e3d3b7c_l3-sat,sat,3.84,No,No
packup-rand172_l2-sat,sat,9.46,No,No
packup-rand208_l2-sat,sat,3.88,No,No
packup-rand209_l2-sat,sat,13.13,No,No
packup-rand289_l2-sat,sat,3.88,No,No
packup-rand290_l2-sat,sat,9.45,No,No
packup-rand30_l2-sat,sat,5.31,No,No
packup-rand425_l2-sat,sat,4.13,No,No
packup-rand736_l2-sat,sat,5.21,No,No
packup-rand874_l2-sat,sat,6.51,No,No
packup-rand892_l2-sat,sat,5.43,No,No
